State,County,Urban_Percentage,Total_Population,Housing_Units,Median_Family_Income,Population_Half_Percent,Low_Income_Half_Percent,Vehicle_Half_Percent,Population_1_Percent,Low_Income_1_Percent,Vehicle_1_Percent,"Grocery stores, 2016","Convenience stores, 2016","Fast-food restaurants, 2016","Farmers' markets, 2018"
GA,Camden,60.0,50513.0,18047.0,66435.3,92.79393423475145,30.68121077742364,1.5421772612990716,73.84633658662126,23.35834339674935,1.1086255023459306,5.0,37.0,38.0,1.0
GA,Candler,0.0,10998.0,4041.0,38412.0,88.16148390616476,51.51845790143662,3.20058192398618,72.83142389525368,41.662120385524645,2.4913620658301507,4.0,16.0,10.0,0.0
GA,Carroll,64.70588235294117,110527.0,39187.0,60702.17647058824,93.50023071285749,36.50601210563934,1.7416558849873789,75.8592922996191,28.37587195888787,1.2386113800247904,26.0,94.0,85.0,2.0
GA,Catoosa,63.63636363636363,63942.0,24475.0,67280.18181818182,86.3735885646367,23.06621625848425,0.9461699665321698,66.1677770479497,16.85902849457321,0.6818679428231835,7.0,27.0,51.0,0.0
GA,Charlton,0.0,12171.0,3927.0,55700.0,92.3506696245173,41.92753265960069,2.4155780133103275,79.79623695670035,35.34631501109194,1.7500616218880949,2.0,10.0,7.0,0.0
GA,Chatham,94.3661971830986,265128.0,103038.0,63218.294117647056,75.36133490238677,25.833182462810417,2.085784979330738,39.534866177846176,11.70189493376784,0.6555324220753749,52.0,185.0,315.0,4.0
GA,Chattahoochee,60.0,11267.0,2686.0,50400.25,100.0,39.62900505902192,1.3579479897044466,100.0,39.62900505902192,1.3579479897044466,1.0,2.0,2.0,0.0
GA,Chattooga,50.0,26015.0,9548.0,46825.333333333336,89.42533153949644,44.43205842783009,1.7067076686527003,64.83567172784932,31.5702479338843,0.9994234095714012,6.0,29.0,12.0,0.0
GA,Cherokee,80.76923076923077,214346.0,75936.0,89522.57692307692,84.15692385208962,16.771481623170015,0.7156653261549084,58.2236197549756,10.186800780047212,0.3107125861924178,34.0,71.0,156.0,4.0
GA,Clarke,93.33333333333331,116714.0,45414.0,61881.25,81.22761622427473,44.92263138955053,2.634645372448892,45.73144609901126,24.74338982469969,1.4676902513837244,23.0,67.0,114.0,5.0
GA,Clay,0.0,3183.0,1331.0,27500.0,78.51083883129122,49.60728872133208,3.73861137291863,60.2890355010996,37.1976123154257,2.1991831605403704,2.0,2.0,1.0,1.0
GA,Clayton,95.91836734693877,259424.0,90633.0,49857.97959183674,79.0069538670285,35.782348587640314,1.6956796595534722,41.735537190082646,16.83267546564697,0.6502867891945233,51.0,158.0,194.0,2.0
GA,Clinch,0.0,6798.0,2572.0,36312.5,85.24566048837895,51.44160047072669,2.76551927037364,58.7378640776699,36.06943218593704,1.323918799646955,2.0,8.0,4.0,0.0
GA,Cobb,100.0,688078.0,260056.0,94129.55833333332,77.11044387409567,17.970201052787623,0.9291097811585316,38.89878763744808,8.015370350454454,0.3748121579239563,108.0,236.0,640.0,6.0
GA,Coffee,0.0,42356.0,14817.0,44891.11111111111,87.58617433185381,42.50637453961658,2.788270847105487,73.8785532156011,34.644442345830576,2.2830295589762963,8.0,42.0,28.0,0.0
GA,Colquitt,40.0,45498.0,16317.0,42519.4,85.80816739197329,41.90733658622357,2.277023165853444,74.77471537210427,34.97955954107873,1.6110598268055738,14.0,41.0,29.0,0.0
GA,Columbia,75.0,124053.0,44898.0,86591.7,82.11651471548451,16.22935358274286,0.6392429042425415,51.18457433516319,9.842567289787429,0.3587176448775926,22.0,38.0,89.0,1.0
GA,Cook,0.0,17212.0,6339.0,46144.75,85.91680223100163,41.23286079479433,2.097373925168488,74.73274459679293,35.57982802695794,1.6151522193818264,4.0,18.0,14.0,0.0
GA,Coweta,65.0,127317.0,45673.0,82578.0,91.03183392634132,23.76980293283693,1.290479668858047,74.81169050480297,18.2395123981872,0.9488128058311144,21.0,58.0,76.0,1.0
GA,Crawford,0.0,12630.0,4822.0,49811.0,100.0,42.28820269200317,2.2486144101346,100.0,42.28820269200317,2.2486144101346,0.0,6.0,3.0,0.0
GA,Crisp,16.666666666666664,23439.0,9079.0,43343.333333333336,81.59051154059473,44.472887068560944,3.494176372712146,53.04833823968599,26.293783864499336,1.5785656384658049,14.0,25.0,19.0,1.0
GA,Dade,0.0,16633.0,6291.0,60694.5,91.55293693260386,32.471592617086515,2.27259063307882,80.48457884927554,27.932423495460828,1.9118619611615464,3.0,23.0,9.0,1.0
GA,Dawson,0.0,22330.0,8433.0,79855.0,91.50918047469771,25.05150022391402,0.761307657859382,79.88804299149128,21.48231079265562,0.6851768920734438,4.0,12.0,17.0,2.0
GA,DeKalb,98.61111111111111,691893.0,271809.0,82610.11188811189,68.87712406398099,24.45522645842637,2.0933872723094464,27.07253867288728,9.575758101324915,0.6542919208605955,152.0,369.0,596.0,13.0
GA,Decatur,28.57142857142857,27842.0,10390.0,51951.142857142855,77.08857122333166,34.228862869046765,2.011349759356368,63.993247611522165,28.485740966884563,1.4474534875368148,6.0,28.0,22.0,1.0
GA,Dodge,0.0,21796.0,8177.0,45020.333333333336,89.27326114883465,41.00752431638833,2.6610387227014134,72.43989722884933,33.16663608001468,1.7067351807671134,5.0,20.0,12.0,1.0
GA,Dooly,66.66666666666666,14918.0,5286.0,44035.333333333336,80.560396836037,40.7829467757072,2.808687491620861,63.91607454082317,32.62501675827859,1.903740447781204,0.0,17.0,6.0,0.0
GA,Dougherty,77.77777777777779,94565.0,36508.0,45526.2962962963,86.24543964468884,47.0459472320626,4.428699836091577,58.770158092317445,32.4813620261196,3.09416803257019,16.0,88.0,92.0,1.0
GA,Douglas,75.0,132403.0,46624.0,72506.0,88.14377317734493,27.94045452142323,1.245440058004728,63.17606096538599,19.998036298271188,0.8534549821378669,15.0,71.0,95.0,1.0
GA,Early,0.0,11008.0,4228.0,42020.0,88.17223837209302,46.80232558139535,3.034156976744186,69.140625,35.60138081395349,2.4164244186046515,4.0,17.0,7.0,0.0
GA,Echols,0.0,4034.0,1329.0,48699.5,100.0,45.31482399603372,0.8676251859196827,100.0,45.31482399603372,0.8676251859196827,0.0,3.0,0.0,0.0
GA,Effingham,20.0,52250.0,18092.0,74792.6,96.43062200956938,25.4066985645933,0.8956937799043062,86.10526315789474,22.417224880382776,0.7578947368421052,4.0,28.0,27.0,0.0
GA,Elbert,20.0,20166.0,8063.0,46315.2,96.38996330457206,44.4808092829515,3.3720122979272045,88.42606367152634,40.74184270554399,3.1587821084994547,5.0,16.0,12.0,0.0
GA,Emanuel,16.666666666666664,22598.0,8430.0,43144.66666666666,91.4948225506682,48.216656341269136,3.194973006460749,72.61262058589256,35.66687317461722,2.0267280290291176,3.0,18.0,16.0,0.0
GA,Evans,0.0,11000.0,4033.0,49365.333333333336,89.0909090909091,40.50909090909091,1.781818181818182,70.03636363636365,29.89090909090909,0.9272727272727272,3.0,14.0,6.0,0.0
GA,Fannin,0.0,23682.0,10187.0,60281.8,92.0488134448104,31.897643780086145,1.6721560678996703,83.07153112068238,28.20285448864116,1.2921205979224728,7.0,16.0,21.0,0.0
GA,Fayette,70.0,106567.0,38167.0,105396.8,85.56964163390167,14.386254656694849,0.6728161626019312,58.98636538515676,9.728152242251353,0.343445907269605,18.0,42.0,102.0,2.0
GA,Floyd,65.0,96317.0,35930.0,56868.4,88.73719073476126,36.83981021003561,2.444012998743732,68.42301981996948,26.75021024325924,1.5365927094905365,17.0,81.0,71.0,1.0
GA,Forsyth,88.88888888888889,175511.0,59433.0,110958.73333333334,89.16592122431072,13.25614918723043,0.4848698941946659,66.28131570101019,10.11332623026477,0.319638085362171,36.0,69.0,144.0,2.0
GA,Franklin,0.0,22084.0,8540.0,52257.2,90.98442311175512,42.59192175330556,1.9154138742981344,75.75167542111936,34.30990762543018,1.2316609309907625,4.0,16.0,19.0,1.0
GA,Fulton,100.0,920581.0,376377.0,93209.59296482411,68.55866023739355,21.33848080722935,2.744788345620864,29.51646840419257,8.957712574993401,1.0408644106276363,196.0,415.0,1124.0,16.0
GA,Gilmer,20.0,28292.0,11314.0,59140.2,98.4447900466563,36.98925491304962,2.028842075498374,91.4922946415948,33.892973278665345,1.8909939205429096,8.0,14.0,23.0,1.0
GA,Glascock,0.0,3082.0,1162.0,52000.0,100.0,35.85334198572356,2.109020116807268,100.0,35.85334198572356,2.109020116807268,0.0,2.0,0.0,0.0
GA,Glynn,86.66666666666667,79626.0,31774.0,68761.46666666666,81.77479717680156,29.726471253108283,1.7632431617813276,49.04679376083189,16.33009318564288,0.8288749905809659,19.0,65.0,89.0,0.0
GA,Gordon,44.44444444444444,55186.0,19715.0,51424.11111111111,87.84655528576089,37.60917624035081,1.712390823759649,71.14666763309535,28.85695647446816,0.9404559127314898,11.0,41.0,39.0,1.0
GA,Grady,0.0,25011.0,9418.0,52788.66666666666,88.34512814361682,38.98284754707929,1.3873895485986167,71.53252568869696,29.091199872056293,0.81963935868218,5.0,15.0,18.0,1.0
GA,Greene,14.285714285714285,15994.0,6519.0,66480.14285714286,93.81643116168564,41.03413780167563,2.882330874077779,81.25547080155057,33.99399774915594,2.194572964861824,6.0,19.0,6.0,0.0
GA,Gwinnett,100.0,805321.0,268519.0,75225.2831858407,77.31028993407598,21.839738439702927,0.7270392799889733,38.85680368449352,9.70793012972467,0.2976452867862628,145.0,377.0,742.0,8.0
GA,Habersham,25.0,43041.0,15472.0,59522.625,91.54062405613251,34.6181547826491,1.5891824074719456,78.63432541065495,27.462187216839755,1.1407727515624635,7.0,36.0,31.0,2.0
GA,Hall,58.333333333333336,179684.0,60691.0,68725.05555555556,83.00405155717816,27.93070056321097,1.2616593575387902,58.10867968210859,18.24592061619288,0.7563277754279735,35.0,107.0,118.0,4.0
GA,Hancock,50.0,9429.0,3341.0,45059.5,93.28666878778238,47.41754162689575,2.990773146675151,79.72213384240109,38.79520627850249,2.1635380209990456,2.0,8.0,5.0,0.0
GA,Haralson,20.0,28780.0,10757.0,53230.2,88.42251563585823,33.731758165392634,1.507991660875608,73.73175816539263,28.585823488533705,1.1952744961779014,4.0,25.0,22.0,1.0
GA,Harris,0.0,32024.0,11823.0,84028.0,96.37459405445917,21.41518860854359,0.9555333499875094,89.75455908068948,19.93192605545841,0.8680989258056458,4.0,20.0,7.0,2.0
GA,Hart,0.0,25213.0,10121.0,53429.2,94.5781937889184,43.4220441835561,1.753063895609408,84.6428429778289,37.74243445841431,1.1581327093166225,4.0,17.0,13.0,1.0
GA,Heard,0.0,11834.0,4400.0,59103.66666666666,97.81139090755453,35.98952171708636,1.875950650667568,92.5468987662667,33.51360486733142,1.4618894710157175,1.0,11.0,5.0,0.0
GA,Henry,84.0,203922.0,70255.0,76130.6,90.3615107737272,23.545277115759948,0.6492678573179941,69.29168995988663,16.318494326262,0.362393464167672,27.0,118.0,162.0,0.0
GA,Houston,78.26086956521739,139900.0,53051.0,63564.91304347826,85.40886347390993,27.241601143674053,1.5897069335239458,50.79771265189421,14.719799857040744,0.7519656897784132,15.0,119.0,135.0,3.0
GA,Irwin,0.0,9538.0,3495.0,48518.5,89.95596561123925,41.81170056615643,1.8452505766408047,70.17194380373243,30.20549381421681,1.0065003145313485,1.0,8.0,3.0,0.0
GA,Jackson,45.45454545454545,60485.0,21343.0,70888.45454545454,95.20542283210712,28.89311399520542,1.552451020914276,86.0295941142432,26.31561544184509,1.3772009589154337,11.0,39.0,35.0,2.0
GA,Jasper,0.0,13900.0,5044.0,49814.66666666666,96.09352517985612,44.410071942446045,1.8129496402877696,88.55395683453237,40.34532374100719,1.525179856115108,2.0,6.0,3.0,0.0
GA,Jeff Davis,33.33333333333333,15068.0,5689.0,44502.66666666666,92.8457658614282,48.97132997079904,2.880276081762676,78.32492699761083,40.77515264135917,2.30289354924343,4.0,15.0,8.0,0.0
GA,Jefferson,0.0,16930.0,6241.0,46320.0,82.12640283520378,40.70289427052569,3.603071470761961,59.9645599527466,28.340224453632608,2.173656231541642,5.0,19.0,11.0,0.0
GA,Jenkins,0.0,8340.0,3192.0,44124.0,78.47721822541966,42.55395683453237,3.1654676258992804,62.482014388489205,32.70983213429257,2.326139088729017,1.0,5.0,7.0,1.0
GA,Johnson,0.0,9980.0,3347.0,51001.333333333336,90.47094188376754,33.92785571142284,2.49498997995992,81.2625250501002,29.47895791583166,1.8937875751503008,1.0,6.0,5.0,0.0
GA,Jones,33.33333333333333,28669.0,10586.0,69396.66666666667,95.59454463008824,32.610136384247795,1.6045205622798142,82.32236910949109,27.817503226481566,1.2836164498238516,3.0,14.0,5.0,0.0
GA,Lamar,33.33333333333333,18317.0,6618.0,55785.0,85.89834579898455,33.95206638641699,2.041819075176066,67.90413277283398,24.305290167603864,1.1737729977616422,4.0,12.0,10.0,1.0
GA,Lanier,0.0,10078.0,3608.0,46863.0,88.87676126215518,42.20083349871006,2.976781107362572,67.40424687437984,29.867037110537805,0.9128795395911888,2.0,4.0,5.0,0.0
GA,Laurens,38.46153846153847,48434.0,18641.0,48378.92307692308,90.94850724697528,45.87479869513152,2.7129702275261183,71.43741999421894,34.6636660197382,1.655861584837098,7.0,50.0,45.0,1.0
GA,Lee,40.0,28298.0,9706.0,75143.2,91.4163545126864,25.27033712629868,1.0177397695950243,69.18156760195066,18.849388649374514,0.8057106509293943,4.0,21.0,11.0,0.0
GA,Liberty,64.28571428571429,63453.0,22155.0,49658.57142857143,86.45926906529242,40.050115833766725,1.7603580602965976,57.06428380060833,27.23590689171513,1.0354120372559217,7.0,47.0,50.0,0.0
GA,Lincoln,0.0,7996.0,3281.0,61414.5,93.184092046023,40.19509754877439,2.026013006503252,81.79089544772387,35.40520260130065,1.500750375187594,1.0,7.0,3.0,0.0
GA,Long,0.0,14464.0,5023.0,61889.0,94.84236725663716,39.06941371681416,1.2582964601769913,87.40320796460178,35.9375,1.133849557522124,1.0,6.0,3.0,0.0
GA,Lowndes,64.0,109233.0,39747.0,56577.56,83.78969725266174,39.2674374959948,2.142209771772267,53.12222496864501,21.381816850219256,0.8321661036499959,14.0,95.0,106.0,3.0
GA,Lumpkin,0.0,29966.0,10989.0,56702.25,96.73630114129348,35.35006340519255,1.0712140425815924,87.63265033704866,31.70927050657412,0.8342788493626109,3.0,14.0,20.0,1.0
GA,Macon,0.0,14740.0,4999.0,41144.25,87.59158751696066,43.08683853459973,4.090909090909091,65.63093622795115,30.29172320217096,2.2455902306648574,4.0,11.0,8.0,1.0
GA,Madison,0.0,28120.0,10508.0,61012.833333333336,97.599573257468,40.128022759601706,1.1344238975817922,91.85633001422477,37.54267425320057,1.0561877667140824,4.0,22.0,10.0,0.0
GA,Marion,0.0,8742.0,3420.0,51295.5,96.98009608785176,40.23106840539922,2.5509036833676504,88.45801876000915,36.75360329444063,2.036147334706017,3.0,5.0,4.0,0.0
GA,McDuffie,0.0,21875.0,8289.0,52243.2,89.47657142857143,41.67314285714286,3.181714285714285,68.99657142857143,29.814857142857143,2.349714285714286,2.0,20.0,19.0,0.0
GA,McIntosh,33.33333333333333,14333.0,5971.0,62398.66666666666,94.01381427475056,37.10318844624293,1.7023651712830532,78.94369636503174,29.358822298192983,1.353519849298821,2.0,14.0,10.0,0.0
GA,Meriwether,0.0,21992.0,8522.0,46616.25,91.62422699163332,42.31993452164424,3.774099672608221,75.34103310294653,33.284830847580935,2.6691524190614766,9.0,18.0,10.0,0.0
GA,Miller,0.0,6125.0,2426.0,50769.333333333336,81.69795918367348,33.371428571428574,2.36734693877551,71.98367346938775,29.044897959183675,1.9265306122448984,2.0,3.0,1.0,0.0
GA,Mitchell,20.0,23498.0,8055.0,39611.8,82.69639969359093,41.23329645076177,2.9789769342071666,62.51595880500468,30.142990892841944,1.902289556558005,7.0,22.0,14.0,0.0
GA,Monroe,0.0,26424.0,9662.0,70228.6,95.962004238571,32.60672116257947,1.7446260974871328,86.6371480472298,28.269754768392367,1.5099909173478654,3.0,24.0,17.0,1.0
GA,Montgomery,0.0,9123.0,3287.0,53681.333333333336,91.99824619094596,37.937082100186345,1.775731667214732,79.57908582703058,32.127589608681355,1.2605502575907048,1.0,10.0,4.0,0.0
GA,Morgan,20.0,17868.0,6660.0,71090.4,95.6178643384822,27.84307141258115,1.639802999776136,90.55294381016344,25.867472576673386,1.5390642489366466,1.0,18.0,21.0,0.0
GA,Murray,25.0,39628.0,14080.0,51076.875,93.4869284344403,40.468860401736144,1.314726960734834,81.43484404966186,35.04088018572726,1.0951852225699,5.0,24.0,25.0,0.0
GA,Muscogee,100.0,189885.0,74081.0,51527.557692307695,72.53758854043237,30.351001922216074,2.997603812834084,30.23092924664929,10.38628643652737,0.6519735629459936,41.0,126.0,207.0,2.0
GA,Newton,61.53846153846154,99958.0,34390.0,61387.46153846154,92.37779867544369,34.3024070109446,1.5986714420056425,74.52730146661598,26.66720022409412,1.1194701774745393,15.0,56.0,62.0,0.0
GA,Oconee,16.666666666666664,32808.0,11622.0,98670.5,94.96464277005607,15.316386247256766,0.7559131919044135,83.59241648378443,12.679834186783712,0.5913191904413558,4.0,14.0,36.0,2.0
GA,Oglethorpe,0.0,14899.0,5647.0,55420.25,99.37579703335796,40.33156587690449,1.3692194106987046,97.26827303845896,39.29793945902409,1.349083831129606,1.0,6.0,3.0,1.0
GA,Paulding,73.68421052631578,142324.0,48105.0,74973.68421052632,90.7619234984964,25.380118602625,0.6745172985582193,71.26977881453584,20.21514291335264,0.4728647311767516,12.0,51.0,64.0,2.0
GA,Peach,16.666666666666664,27695.0,9958.0,53879.333333333336,90.1715111030872,38.31377504964795,3.0402599747246795,69.716555334898,29.391586929048565,2.2783896010110127,5.0,31.0,23.0,1.0
GA,Pickens,16.666666666666664,29431.0,11291.0,76041.83333333333,98.23315551629234,29.798511773300262,1.8381978186266184,93.22822873840508,27.75984506132989,1.7600489280010874,5.0,17.0,19.0,1.0
GA,Pierce,0.0,18758.0,7083.0,51419.75,91.6249067064719,38.26633969506344,1.2901162170807123,81.59185414223265,34.625226569996805,0.9915769271777376,3.0,18.0,16.0,0.0
GA,Pike,0.0,17869.0,6187.0,73739.0,98.23717051877551,26.884548659689965,1.052101404667301,94.84022608987632,25.838043539090044,0.9961385639935084,1.0,12.0,5.0,2.0
GA,Polk,28.57142857142857,41475.0,15092.0,51660.28571428572,90.08318264014468,39.650391802290535,2.213381555153707,72.7040385774563,31.35382760699216,1.651597347799879,10.0,38.0,27.0,1.0
GA,Pulaski,0.0,12010.0,4475.0,45597.333333333336,91.27393838467944,37.44379683597002,2.481265611990008,77.32722731057451,31.015820149875108,1.706910907577019,2.0,9.0,10.0,2.0
GA,Putnam,20.0,21218.0,8601.0,58494.8,93.49137524743144,38.58045056084457,1.7438024318974454,80.90300688095013,31.14336883777925,1.0604203977754736,3.0,21.0,7.0,1.0
GA,Quitman,0.0,2513.0,1053.0,39583.0,100.0,44.68762435336252,4.297652208515719,99.92041384799045,44.64783127735774,4.297652208515719,1.0,8.0,1.0,0.0
GA,Rabun,0.0,16276.0,6780.0,54397.0,90.15114278692552,38.36323420987958,1.9107888916195623,76.5237159007127,31.30376013762596,1.5482919636274268,4.0,13.0,20.0,3.0
GA,Randolph,50.0,7719.0,3187.0,35293.0,80.93017230211167,46.04223344992875,6.697758777043658,54.21686746987952,29.913201191864232,4.314030314807617,1.0,9.0,5.0,0.0
GA,Richmond,93.61702127659576,200549.0,76924.0,51010.78723404255,85.71471311250617,39.21784700995767,3.319388279173668,54.07157353065835,23.67401482929359,1.9621139970780208,36.0,133.0,172.0,3.0
GA,Rockdale,73.33333333333333,85215.0,30027.0,64210.13333333333,87.80379041248607,31.40292202077099,1.2380449451387667,61.14299125740773,21.75086545795928,0.728744939271255,17.0,59.0,78.0,0.0
GA,Schley,0.0,5010.0,1872.0,51609.0,86.54690618762476,37.74451097804391,1.8562874251497008,66.32734530938123,28.34331337325349,1.057884231536926,1.0,4.0,2.0,0.0
GA,Screven,0.0,14593.0,5596.0,53972.2,88.61097786610019,41.30747618721305,3.440005482080449,80.01096416089905,35.88706914273967,2.9329130404988693,3.0,10.0,7.0,0.0
GA,Seminole,33.33333333333333,8729.0,3509.0,42112.66666666666,81.80776721273915,37.4384236453202,2.428685989231298,69.49249627677855,30.57624011914309,1.9360751517928745,4.0,11.0,4.0,0.0
GA,Spalding,58.333333333333336,64073.0,23565.0,47151.41666666666,84.04632216378194,37.30432475457681,2.48466592792596,63.184180544066926,25.511525915752348,1.3531440700451047,12.0,46.0,52.0,1.0
GA,Stephens,40.0,26175.0,10289.0,53374.6,90.78892072588349,37.89875835721108,2.804202483285578,74.22731614135625,29.054441260744984,1.7650429799426932,6.0,24.0,15.0,0.0
GA,Stewart,0.0,6058.0,1862.0,38338.5,89.41895014856388,48.97655992076593,4.060746120831958,76.97259821723341,41.6969296797623,3.0207989435457248,1.0,7.0,0.0,0.0
GA,Sumter,25.0,32819.0,12123.0,48149.75,86.4560163320028,42.72525061702063,2.7941131661537524,57.69219049940583,28.13309363478473,1.130442731344648,6.0,32.0,22.0,1.0
GA,Talbot,0.0,6865.0,2832.0,45086.333333333336,100.0,45.04005826656955,3.5396941005098324,97.9169701383831,44.209759650400585,3.510560815731974,1.0,5.0,1.0,0.0
GA,Taliaferro,0.0,1717.0,759.0,42292.0,100.0,52.125800815375655,5.18345952242283,100.0,52.125800815375655,5.18345952242283,0.0,3.0,0.0,0.0
GA,Tattnall,20.0,25520.0,8210.0,51510.2,90.87774294670848,42.51567398119122,2.135579937304075,76.955329153605,35.79545454545455,1.802507836990596,4.0,20.0,7.0,0.0
GA,Taylor,0.0,8906.0,3522.0,44376.0,84.92027846395688,42.65663597574669,2.088479676622502,66.15764653042892,32.674601392319786,1.2912643161913318,1.0,7.0,5.0,0.0
GA,Telfair,33.33333333333333,16500.0,5543.0,47375.0,76.81212121212121,43.43030303030303,1.309090909090909,51.2,28.05454545454545,0.7090909090909091,4.0,10.0,7.0,1.0
GA,Terrell,25.0,9315.0,3519.0,42849.0,78.13204508856683,39.3666129898014,2.63016639828234,50.97155126140633,23.156199677938808,1.2989801395598497,6.0,9.0,5.0,0.0
GA,Thomas,36.36363636363637,44720.0,17573.0,50715.36363636364,91.16055456171736,40.585867620751344,2.558139534883721,70.06484794275491,30.60152057245081,1.522808586762075,7.0,45.0,39.0,1.0
GA,Tift,33.33333333333333,40118.0,14836.0,56453.444444444445,83.52609801086794,35.19617129468069,3.0684480781694,57.946557654918,21.396879206341293,1.5803380028914702,8.0,50.0,43.0,3.0
GA,Toombs,16.666666666666664,27223.0,10375.0,50213.16666666666,86.8640487822797,42.805715755060056,2.226058847298241,64.48223928295927,28.420820629614663,1.0469088638283803,3.0,31.0,28.0,0.0
GA,Towns,0.0,10471.0,4510.0,52794.66666666666,95.34905930665649,35.63174481902397,1.365676630694299,90.04870594976602,33.645306083468626,1.040970298920829,3.0,12.0,8.0,1.0
GA,Treutlen,50.0,6885.0,2543.0,46357.5,84.51706608569354,36.73202614379085,2.454611474219317,63.70370370370371,28.20624546114742,1.597676107480029,2.0,10.0,2.0,0.0
GA,Troup,35.714285714285715,67044.0,24828.0,54972.07142857143,84.79655151840582,34.51464709742855,2.5714456178032337,64.84696617146948,23.47562794582662,1.2782650199868744,13.0,70.0,56.0,0.0
GA,Turner,50.0,8930.0,3339.0,46909.5,82.23964165733483,36.360582306830906,1.948488241881299,56.494960806271,23.03471444568869,1.2206047032474805,1.0,15.0,8.0,0.0
GA,Twiggs,0.0,9023.0,3634.0,49027.5,96.64191510584062,45.42834977280284,4.000886623074366,93.0954228083786,44.065166795965865,3.8124792197716943,0.0,6.0,2.0,0.0
GA,Union,0.0,21356.0,9116.0,58239.333333333336,95.99175875632142,33.15227570706124,1.690391459074733,88.36392582880688,30.82037834800525,1.3672972466754074,4.0,15.0,20.0,1.0
GA,Upson,28.57142857142857,27153.0,10716.0,50848.57142857143,85.66640886826502,37.5023017714433,3.3108680440466984,65.81224910691267,28.27311899237653,2.31281994623062,6.0,23.0,17.0,2.0
GA,Walker,46.15384615384615,68756.0,26497.0,53933.53846153846,91.47419861539356,37.96614113677352,1.528593868171505,73.34923497585665,28.91965792076328,0.959916225493048,6.0,44.0,22.0,2.0
GA,Walton,46.66666666666666,83768.0,29583.0,69402.93333333333,92.89108012606243,27.30756374749308,0.91681787794862,81.59201604431287,22.74257473020724,0.6792569955114125,9.0,49.0,52.0,2.0
GA,Ware,55.55555555555556,36312.0,13654.0,45640.22222222222,90.87078651685393,40.61742674597929,2.3656091650143205,73.1521260189469,31.4551663361974,1.476096056400088,6.0,44.0,29.0,1.0
GA,Warren,0.0,5834.0,2315.0,41237.0,93.05793623585876,49.82859101816936,5.296537538567021,70.58621871786082,37.21288995543367,2.845389098388756,1.0,7.0,0.0,0.0
GA,Washington,20.0,21187.0,7547.0,49234.2,89.72011138905933,41.96441213951952,2.16642280643791,75.25841317789211,33.28456128758201,1.1563694718459432,2.0,17.0,15.0,0.0
GA,Wayne,16.666666666666664,30099.0,10562.0,53442.66666666666,91.08940496362004,40.838566065317785,2.408717897604572,79.36808531844912,34.73537326821489,1.7375992557892288,3.0,22.0,22.0,1.0
GA,Webster,0.0,2799.0,1119.0,41733.0,94.8195784208646,44.87316898892462,2.8224365844944623,89.21043229724901,42.58663808503037,2.572347266881029,1.0,1.0,0.0,0.0
GA,Wheeler,0.0,7421.0,2152.0,40719.0,100.0,50.51879800565962,3.4900956744374074,99.93262363562864,50.47837218703679,3.4900956744374074,1.0,5.0,1.0,0.0
GA,White,0.0,27144.0,10646.0,63332.4,94.12024756852342,34.83274388446802,0.9799587385794282,82.45652814618332,30.31609195402299,0.8068081343943413,3.0,17.0,20.0,1.0
GA,Whitfield,55.55555555555556,102599.0,35180.0,55098.77777777778,81.28734198189066,36.01399623778009,1.4074211249622317,61.877796079883815,26.248793847893253,0.736849287030088,24.0,72.0,80.0,1.0
GA,Wilcox,0.0,9255.0,2891.0,49909.5,68.44948676391141,34.73797947055645,1.2209616423554834,56.30470016207455,26.331712587790385,0.8427876823338737,0.0,8.0,1.0,0.0
GA,Wilkes,0.0,10593.0,4263.0,51244.0,90.57868403662796,45.964316057774,4.436892287359577,73.78457471915416,37.79854620976116,3.530633437175493,3.0,8.0,5.0,1.0
GA,Wilkinson,0.0,9563.0,3666.0,50901.0,93.44348007947298,42.94677402488759,2.95932238837185,85.47526926696644,39.04632437519607,2.73972602739726,3.0,13.0,2.0,0.0
GA,Worth,0.0,21679.0,8214.0,51588.0,92.0337653950828,34.835555145532545,1.7897504497439918,79.21029567784493,28.67290926703261,1.162415240555376,2.0,14.0,7.0,1.0
HI,Hawaii,39.39393939393939,185079.0,67096.0,68048.78787878787,89.37750906369712,29.03570907558393,1.3783303346138676,76.22204572101643,24.29719200989848,1.0930467530081749,43.0,66.0,145.0,31.0
HI,Honolulu,94.14225941422592,953207.0,311047.0,99299.00438596492,56.28399707513688,10.129803914574694,0.8424193275962093,27.163984318201607,5.066160865373418,0.3663422530468198,185.0,266.0,939.0,43.0
HI,Kalawao,0.0,90.0,69.0,123750.0,100.0,17.77777777777778,16.666666666666664,100.0,17.77777777777778,16.666666666666664,0.0,0.0,0.0,0.0
HI,Kauai,42.85714285714285,67091.0,23240.0,83543.69230769231,85.75814937920138,19.93560984334709,1.1998628728145355,64.60180948264298,14.788868849771204,0.9062318343742082,20.0,30.0,75.0,14.0
HI,Maui,76.47058823529412,154834.0,53886.0,85205.55882352941,67.87204360799308,14.896598938217704,0.9888009093609932,40.13007478977485,8.808788767325005,0.490202410323314,47.0,59.0,127.0,10.0
ID,Ada,93.22033898305084,392365.0,148445.0,80933.16949152542,74.06496501981573,18.66348935302588,0.8344271278019191,34.32594650389306,7.174697029551566,0.2859582276706638,47.0,112.0,320.0,7.0
