State,County,Urban_Percentage,Total_Population,Housing_Units,Median_Family_Income,Population_Half_Percent,Low_Income_Half_Percent,Vehicle_Half_Percent,Population_1_Percent,Low_Income_1_Percent,Vehicle_1_Percent,"Grocery stores, 2016","Convenience stores, 2016","Fast-food restaurants, 2016","Farmers' markets, 2018"
KS,Gray,0.0,6006.0,2153.0,72036.0,93.10689310689312,22.111222111222112,0.4162504162504163,66.65001665001665,16.25041625041625,0.3496503496503496,0.033300033300033303,0.033300033300033303,0.016650016650016652,0.0
KS,Greeley,0.0,1247.0,525.0,61842.0,45.8700882117081,13.79310344827586,0.4009623095429029,39.695268644747394,11.948676824378508,0.2405773857257417,0.08019246190858059,0.08019246190858059,0.0,0.08019246190858059
KS,Greenwood,33.33333333333333,6689.0,2988.0,57881.333333333336,80.55015697413664,28.853341306622816,1.8089400508297204,62.78965465689939,21.587681267753027,1.2258932575870831,0.02989983555090447,0.05979967110180894,0.02989983555090447,0.02989983555090447
KS,Hamilton,0.0,2690.0,1060.0,51536.0,50.22304832713754,19.107806691449813,0.6319702602230484,26.802973977695167,11.858736059479554,0.2230483271375464,0.03717472118959108,0.07434944237918216,0.03717472118959108,0.03717472118959108
KS,Harper,0.0,6034.0,2545.0,59355.66666666666,75.52204176334106,26.102088167053367,1.0938017898574743,62.99303944315545,21.46171693735499,0.8286377195889957,0.06629101756711965,0.04971826317533974,0.016572754391779913,0.033145508783559825
KS,Harvey,50.0,34684.0,13411.0,68994.83333333333,80.59912351516549,21.57190635451505,1.314727251758736,41.59554837965633,9.422211970937608,0.5189712835889747,0.01729904278629916,0.025948564179448737,0.06919617114519663,0.0057663475954330525
KS,Haskell,0.0,4256.0,1510.0,59868.0,72.18045112781954,28.59492481203008,0.281954887218045,63.04041353383458,25.892857142857142,0.2349624060150376,0.07048872180451128,0.046992481203007516,0.023496240601503758,0.0
KS,Hodgeman,0.0,1916.0,803.0,70938.0,62.839248434238,17.536534446764094,0.5741127348643006,53.4446764091858,14.926931106471816,0.4697286012526095,0.05219206680584551,0.05219206680584551,0.0,0.0
KS,Jackson,33.33333333333333,13462.0,5228.0,69699.66666666667,85.95305303818155,21.52726192244837,0.8022582082900015,75.0557123755757,17.07027187639281,0.5794087059872233,0.02228495023027782,0.0371415837171297,0.05942653394740752,0.00742831674342594
KS,Jefferson,0.0,19126.0,7366.0,74963.75,80.6127784168148,16.929833734183834,0.7319878699152985,73.04193244797658,15.099864059395587,0.5908187807173482,0.015685454355327828,0.07319878699152986,0.010456969570218551,0.005228484785109276
KS,Jewell,0.0,3077.0,1450.0,51606.0,76.01559961000976,33.636659083522915,2.014949626259344,70.4582385440364,31.6867078323042,1.94995125121872,0.06499837504062399,0.032499187520311994,0.06499837504062399,0.0
KS,Johnson,93.07692307692308,544179.0,212882.0,106546.4251968504,71.22637955525664,10.190029383713815,0.8710369198370389,23.34011419036751,2.8558617660732954,0.2234558849202192,0.01525233425031102,0.02039770002150028,0.07589414512504157,0.0016538675693108333
KS,Kearny,0.0,3977.0,1400.0,57045.0,71.88835805883832,27.00528036208197,0.7291928589388987,41.136535076690976,15.111893386975106,0.5028916268544128,0.025144581342720643,0.050289162685441285,0.050289162685441285,0.0
KS,Kingman,33.33333333333333,7858.0,3227.0,70777.66666666667,87.4777297022143,18.834308984474426,0.9035377958768136,66.78544158819038,14.189361160600662,0.5472130313056757,0.025451768897938407,0.012725884448969204,0.050903537795876815,0.0
KS,Kiowa,0.0,2553.0,1014.0,65350.0,87.3482177830004,26.98785742264004,1.5667841754798275,68.97767332549941,21.151586368977675,0.7050528789659225,0.0,0.03916960438699569,0.07833920877399138,0.0
KS,Labette,37.5,21607.0,8822.0,55283.875,80.12218262600084,27.82894432359883,1.7725737029666313,51.12232146989402,14.078770768732356,0.995047901143148,0.018512519091035313,0.055537557273105935,0.06479381681862359,0.004628129772758828
KS,Lane,0.0,1750.0,799.0,69196.0,44.4,14.000000000000002,0.4571428571428572,38.62857142857143,12.114285714285716,0.2857142857142857,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.0
KS,Leavenworth,62.5,76227.0,26447.0,79825.8125,92.91196032901728,20.03883138520472,1.428627651619505,75.7421910871476,15.482702979259315,1.0770461909821978,0.009183097852466973,0.023613680192057934,0.045915489262334866,0.0013118711217809961
KS,Lincoln,0.0,3241.0,1423.0,64450.0,70.56464054304227,20.54921320580068,0.6479481641468683,59.05584696081456,16.38383215057081,0.4936747917309472,0.030854674483184203,0.061709348966368406,0.0,0.0
KS,Linn,0.0,9656.0,4020.0,59945.5,75.7145816072908,27.47514498757249,1.1806130903065453,66.08326429163215,22.742336371168182,0.9320629660314832,0.03106876553438277,0.1035625517812759,0.020712510356255178,0.0
KS,Logan,0.0,2756.0,1219.0,67500.0,61.211901306240925,19.4121915820029,0.5805515239477503,27.03193033381713,8.16400580551524,0.1814223512336719,0.036284470246734396,0.07256894049346879,0.036284470246734396,0.0
KS,Lyon,62.5,33690.0,13303.0,63031.75,68.55743544078362,23.01276343128525,1.1546452953398634,34.0991392104482,8.851291184327694,0.558029088750371,0.029682398337785694,0.04155535767289997,0.06530127634312853,0.0029682398337785693
KS,Marion,0.0,12660.0,5005.0,62631.75,72.64612954186414,24.71563981042654,1.311216429699842,61.31121642969985,21.579778830963665,1.161137440758294,0.04739336492890995,0.0315955766192733,0.03949447077409163,0.01579778830963665
KS,Marshall,25.0,10117.0,4300.0,64355.0,81.9412869427696,25.887120687950976,1.5518434318473855,75.76356627458732,23.97944054561629,1.443115548087378,0.039537412276366514,0.08895917762182465,0.04942176534545814,0.019768706138183257
KS,McPherson,57.14285714285714,29180.0,11748.0,71392.57142857143,81.64838930774503,22.12816997943797,1.2371487320082248,47.82385195339273,12.669636737491432,0.5791638108293352,0.023989033584647018,0.030843043180260453,0.06854009595613433,0.01028101439342015
KS,Meade,0.0,4575.0,1713.0,65706.0,97.87978142076504,28.76502732240437,1.3333333333333337,71.30054644808743,21.508196721311474,0.6557377049180327,0.02185792349726776,0.08743169398907104,0.04371584699453552,0.0
KS,Miami,25.0,32787.0,12161.0,84592.5,92.58242596150912,18.78793424223016,1.1833958581144963,73.84939152712965,14.15195046817336,0.927196754811358,0.01219995730014945,0.03964986122548571,0.0487998292005978,0.0030499893250373624
KS,Mitchell,50.0,6373.0,2790.0,60739.0,75.63157068884357,26.18860819080496,0.9728542287776556,46.30472305036874,14.388827867566295,0.4864271143888278,0.03138239447669857,0.10983838066844501,0.06276478895339714,0.0
KS,Montgomery,46.15384615384615,35471.0,14382.0,48121.769230769234,84.72273124524258,33.32299625045812,2.331482055763863,55.54678469735841,18.003439429393026,1.2066194919793634,0.008457613261537595,0.0535648839897381,0.07048011051281329,0.008457613261537595
KS,Morris,0.0,5923.0,2554.0,65186.0,86.1556643592774,25.257470876245147,1.7727502954583825,65.76059429343239,18.03140300523384,0.7935167989194666,0.01688333614722269,0.03376667229444538,0.08441668073611346,0.0
KS,Morton,0.0,3233.0,1250.0,57656.0,48.65450046396536,17.042994123105476,0.463965357253325,31.828023507578106,11.444478812248686,0.4330343334364367,0.09279307145066502,0.03093102381688834,0.06186204763377668,0.0
KS,Nemaha,33.33333333333333,10178.0,4115.0,75294.33333333333,81.3617606602476,22.037728433877,1.188838671644724,61.40695617999607,17.695028492827667,0.7761839261151504,0.049125564943996856,0.049125564943996856,0.019650225977598742,0.019650225977598742
KS,Neosho,60.0,16512.0,6645.0,55693.0,79.6935562015504,30.52931201550388,2.119670542635659,41.872577519379846,13.771802325581394,0.5995639534883721,0.02422480620155039,0.036337209302325583,0.036337209302325583,0.012112403100775194
KS,Ness,0.0,3107.0,1365.0,59462.5,64.17766334084327,23.49533311876408,0.1931123270035404,42.87093659478597,15.352429996781462,0.1287415513356936,0.0965561635017702,0.0,0.0643707756678468,0.0
KS,Norton,0.0,5671.0,2163.0,59038.0,79.17474872156586,29.04249691412449,1.2519837771116205,50.943396226415096,18.47998589314054,0.6171751013930524,0.03526714865103157,0.05290072297654735,0.05290072297654735,0.017633574325515784
KS,Osage,20.0,16295.0,6552.0,65919.6,84.76219699294262,24.068732740104327,1.098496471310218,67.02055845351335,18.39214482970236,0.6689168456581773,0.00613685179502915,0.0736422215403498,0.0245474071801166,0.0122737035900583
KS,Osborne,0.0,3858.0,1742.0,66786.0,58.34629341627786,18.377397615344737,0.8553654743390358,38.43960601347849,12.363919129082426,0.3888024883359253,0.07776049766718507,0.07776049766718507,0.05184033177812338,0.02592016588906169
KS,Ottawa,0.0,6091.0,2456.0,68939.0,77.2615334099491,24.95485142012806,0.5746182892792645,66.34378591364309,21.81907732720408,0.4268593006074536,0.016417665407978985,0.04925299622393696,0.016417665407978985,0.0
KS,Pawnee,50.0,6973.0,2665.0,56436.0,73.69855155600172,19.89100817438692,1.7352645919977052,43.22386347339739,11.501505808117022,0.7170514842965725,0.01434102968593145,0.0286820593718629,0.0573641187437258,0.0
KS,Phillips,33.33333333333333,5642.0,2432.0,59451.333333333336,76.53314427507976,22.93512938674229,0.7621410847217299,53.59801488833747,14.498404820985469,0.5671747607231479,0.053172633817795106,0.03544842254519674,0.08862105636299185,0.0
KS,Pottawatomie,0.0,21604.0,7878.0,75735.25,86.03962229216812,20.62581003517867,0.717459729679689,71.13497500462877,16.186817256063694,0.5785965561932975,0.032401407146824664,0.046287724495463804,0.07406035919274208,0.0
KS,Pratt,66.66666666666666,9656.0,3956.0,68532.66666666667,79.21499585749793,26.63628831814416,1.1806130903065453,44.2937033968517,13.266362883181444,0.4660314830157415,0.020712510356255178,0.020712510356255178,0.1035625517812759,0.0
KS,Rawlins,0.0,2519.0,1176.0,65882.0,63.91425168717745,22.707423580786028,1.0718539102818578,51.845970623263206,19.61095672886066,0.5160778086542279,0.0793965859468043,0.0793965859468043,0.0,0.0
KS,Reno,58.82352941176471,64511.0,25794.0,59338.35294117647,74.85700113158997,23.51381934863822,1.6353800127110103,50.04107826572213,14.68276727999876,0.9858783773309978,0.015501232347971664,0.03410271116553766,0.07750616173985832,0.004650369704391499
KS,Republic,0.0,4980.0,2274.0,66766.0,69.2570281124498,18.23293172690763,1.104417670682731,59.497991967871485,15.281124497991968,0.7429718875502008,0.040160642570281124,0.060240963855421686,0.020080321285140562,0.040160642570281124
KS,Rice,33.33333333333333,10083.0,3906.0,64397.66666666666,76.39591391450958,26.70832093622929,0.962015273232173,45.03619954378657,16.671625508281267,0.3867896459387087,0.02975304968759298,0.049588416145988294,0.08925914906277893,0.00991768322919766
KS,Riley,84.61538461538461,71115.0,25796.0,70412.53846153847,89.23715109329959,41.631160795893976,2.110665822962807,61.21774590452085,27.31491246572453,1.230401462420024,0.01124938479926879,0.03234198129789777,0.06890248189552134,0.0028123461998171974
KS,Rooks,0.0,5181.0,2238.0,60666.5,52.46091488129705,15.40243196294152,0.5404362092260182,34.62651997683845,9.650646593321753,0.2123142250530785,0.05790387955993052,0.05790387955993052,0.038602586373287014,0.0
KS,Rush,0.0,3307.0,1511.0,65187.5,70.72875718173572,24.584215300876927,1.2095554883580284,59.14726338070759,21.136982159056547,0.8164499546416691,0.0,0.06047777441790142,0.06047777441790142,0.03023888720895071
KS,Russell,50.0,6970.0,3173.0,63331.5,71.79340028694405,20.172166427546628,1.0186513629842182,43.285509325681495,11.865136298421808,0.4734576757532281,0.028694404591104734,0.07173601147776183,0.05738880918220947,0.014347202295552367
KS,Saline,83.33333333333334,55606.0,22416.0,64621.083333333336,76.49174549509046,25.141171815991083,1.9710103226270548,31.534366794950188,8.328237959932382,0.4226162644318958,0.010790202496133511,0.03237060748840053,0.09351508829982376,0.0035967341653778367
KS,Scott,100.0,4936.0,1983.0,81574.0,59.86628849270664,13.73581847649919,0.0810372771474878,24.432739059967584,4.497568881685576,0.0,0.02025931928687196,0.02025931928687196,0.08103727714748785,0.0
KS,Sedgwick,89.51612903225806,498365.0,193502.0,68114.85483870968,75.8644768392644,24.98229209515114,1.7581491477130216,38.32070871750625,11.351519468662527,0.7566743250428902,0.014848554774111344,0.026887923509877298,0.09250248311980175,0.0016052491647687939
KS,Seward,80.0,22952.0,7460.0,51060.4,64.95294527710004,30.03224119902405,1.1415127222028585,21.88915998605786,11.293133495991636,0.3006273963053328,0.021784593935169048,0.02614151272220286,0.043569187870338096,0.00871383757406762
KS,Shawnee,76.74418604651163,177934.0,72600.0,67395.48837209302,80.06170827385435,25.30657434779188,2.4059482729551407,49.39640540874706,14.856070228286894,1.4325536434857868,0.01573617183899648,0.0359683927748491,0.09273101262265784,0.0033720368226421034
KS,Sheridan,0.0,2556.0,1099.0,71767.0,58.48982785602503,19.05320813771518,0.5086071987480438,52.03442879499217,17.370892018779344,0.3129890453834116,0.0782472613458529,0.11737089201877934,0.03912363067292645,0.03912363067292645
KS,Sherman,50.0,6010.0,2608.0,54793.5,99.55074875207988,32.32945091514144,1.2312811980033278,85.69051580698836,25.3910149750416,0.848585690515807,0.0,0.04991680532445923,0.09983361064891846,0.016638935108153077
KS,Smith,0.0,3853.0,1748.0,55577.0,84.84297949649624,30.028549182455222,1.2717363093693226,57.046457305995325,17.830262133402545,0.5190760446405399,0.07786140669608098,0.025953802232026993,0.051907604464053986,0.025953802232026993
KS,Stafford,0.0,4437.0,1907.0,64203.0,77.37209826459319,24.13793103448276,0.8564345278341221,53.86522425061979,16.182105025918414,0.3380662609871535,0.045075501464953795,0.045075501464953795,0.022537750732476897,0.022537750732476897
KS,Stanton,0.0,2235.0,825.0,63958.0,57.94183445190156,15.92841163310962,0.4474272930648769,33.1096196868009,8.322147651006711,0.0,0.0,0.0447427293064877,0.0447427293064877,0.0
KS,Stevens,50.0,5724.0,2044.0,70213.5,79.61215932914047,28.47658979734452,1.397624039133473,41.50943396226416,14.098532494758908,0.7337526205450734,0.03494060097833683,0.05241090146750524,0.06988120195667366,0.0
KS,Sumner,33.33333333333333,24132.0,9454.0,70638.83333333333,82.40096137908172,24.68506547323057,1.4172053704624563,53.555445052212825,13.873694679264048,0.4599701640974639,0.01657550140891762,0.037294878170064646,0.04972650422675286,0.004143875352229405
KS,Thomas,50.0,7900.0,3196.0,71437.0,93.26582278481013,26.88607594936709,0.8354430379746836,77.74683544303798,20.64556962025317,0.6075949367088608,0.02531645569620253,0.02531645569620253,0.08860759493670886,0.012658227848101266
KS,Trego,0.0,3001.0,1358.0,70521.0,72.30923025658113,15.361546151282909,0.0999666777740753,36.75441519493502,6.731089636787738,0.0,0.03332222592469177,0.13328890369876709,0.06664445184938354,0.0
KS,Wabaunsee,0.0,7053.0,2737.0,73001.0,92.57053735998866,20.785481355451584,0.7372749184744081,91.8757975329647,20.601162625832977,0.7230965546575925,0.04253509145044662,0.05671345526726216,0.04253509145044662,0.0
KS,Wallace,0.0,1485.0,620.0,83586.0,61.27946127946128,16.835016835016837,0.202020202020202,49.292929292929294,12.996632996632998,0.0673400673400673,0.06734006734006734,0.0,0.0,0.0
KS,Washington,0.0,5799.0,2474.0,59055.0,82.94533540265563,26.93567856526987,0.9829280910501812,79.68615278496293,25.883773064321435,0.9311950336264871,0.0862217623728229,0.06897740989825832,0.01724435247456458,0.03448870494912916
KS,Wichita,0.0,2234.0,891.0,68350.0,61.45926589077887,20.948970456580128,1.432408236347359,30.393912264995528,6.266786034019696,0.5371530886302597,0.044762757385854966,0.044762757385854966,0.044762757385854966,0.044762757385854966
KS,Wilson,25.0,9409.0,3933.0,59114.5,76.10798171963015,30.73652885535126,1.817408863853757,53.04495695610586,20.56541609097672,1.105324689127431,0.02125624402168137,0.10628122010840685,0.02125624402168137,0.0
KS,Woodson,0.0,3309.0,1524.0,50436.5,67.15019643396796,34.119069205197945,1.4203686914475673,56.45210033242671,29.46509519492293,1.118162586884255,0.0,0.060441220912662436,0.060441220912662436,0.0
KS,Wyandotte,91.04477611940298,157505.0,58399.0,51945.70491803279,69.28414970953303,29.59080664105901,2.319291451065045,37.91371702485635,15.017935938541632,1.0596489000349196,0.01650741246309641,0.03301482492619282,0.07047395320783467,0.0031745023967493097
KY,Adair,0.0,18656.0,7285.0,44180.857142857145,86.8192538593482,42.02401372212693,1.6348627787307033,75.35377358490565,36.93181818181818,1.2489279588336193,0.02144082332761578,0.05360205831903945,0.03752144082332762,0.01072041166380789
KY,Allen,16.666666666666664,19956.0,7848.0,53959.66666666666,95.56023251152536,43.43555822810183,2.4453798356384047,89.39667267989577,40.559230306674685,2.3150932050511126,0.025055121266786932,0.04008819402685909,0.035077169773501705,0.0
KY,Anderson,20.0,21421.0,8369.0,69303.6,90.04714999299752,29.73717380140983,1.3538116801269782,66.1780495775174,19.308155548293733,0.8636384855982446,0.009336632276737781,0.042014845245320016,0.07002474207553336,0.004668316138368891
KY,Ballard,0.0,8249.0,3397.0,54971.333333333336,86.74990907988848,32.137228755000606,2.49727239665414,77.96096496545036,27.760940720087284,1.975997090556431,0.03636804461146806,0.07273608922293612,0.03636804461146806,0.012122681537156019
KY,Barren,30.0,42173.0,16999.0,49975.3,83.54871600312997,36.26016645721196,1.690655158513741,68.24508571835061,28.89526474284495,1.107343561046167,0.02371185355559244,0.054537263177862616,0.0806203020890143,0.009484741422236976
KY,Bath,0.0,11591.0,4587.0,45953.333333333336,98.88706755241137,47.41609869726512,3.554481925631956,96.40238115779484,45.95807091709085,3.3560521093952205,0.03450953325856268,0.05176429988784402,0.05176429988784402,0.00862738331464067
KY,Bell,22.22222222222222,28691.0,11787.0,33524.22222222222,85.30898191070371,53.612631138684606,4.876093548499529,69.81980411975881,43.99637516991391,3.750304973685128,0.0209124812659022,0.034854135443170335,0.0836499250636088,0.0
KY,Boone,80.95238095238095,118811.0,43216.0,87591.33333333333,88.15766216932775,17.492488069286512,0.9090067418000016,61.08946141350549,10.924072686872428,0.5260455681712972,0.012625093636111135,0.03703360799925933,0.10857580527055576,0.0008416729090740756
KY,Bourbon,33.33333333333333,19985.0,7976.0,64598.16666666666,93.77533149862396,35.37653239929948,2.0765574180635475,72.8346259694771,26.915186389792343,1.456092069051789,0.02001501125844383,0.045033775331498625,0.07005253940455342,0.005003752814610958
KY,Boyd,76.92307692307693,49542.0,19787.0,54231.61538461538,80.75975939606799,29.827217310564773,2.5392596181018128,57.49263251382665,19.20592628476848,1.42909046869323,0.014129425537927415,0.06661014896451496,0.13120180856646885,0.0020184893625610593
KY,Boyle,42.85714285714285,28432.0,11075.0,57247.57142857143,88.66066404051772,32.537281935846934,2.342431063590321,67.96567248171075,23.4629994372538,1.466657287563309,0.014068655036578503,0.04924029262802476,0.08792909397861565,0.003517163759144626
KY,Bracken,0.0,8488.0,3317.0,65402.0,81.71536286522148,29.135249764373235,2.132422243166824,75.74222431668237,26.86145146088596,1.908576814326108,0.0117813383600377,0.0942507068803016,0.0235626767200754,0.0
KY,Breathitt,14.285714285714285,13878.0,5494.0,34386.28571428572,98.02565211125524,61.37051448335495,5.714079838593458,90.06340971321517,56.96786280443868,5.043954460296873,0.02882259691598213,0.03602824614497766,0.02882259691598213,0.007205649228995532
KY,Breckinridge,0.0,20059.0,7827.0,63530.333333333336,88.52385462884492,35.45042125729099,2.6322349070242783,76.74859165461886,30.19093673662695,2.108779101650132,0.02991176030709407,0.054838227229672465,0.024926466922578393,0.004985293384515679
KY,Bullitt,70.58823529411765,74319.0,27673.0,72213.70588235294,89.06201644263244,22.59583686540454,0.784456195589284,69.06174733244526,17.225743080504312,0.5651313930488838,0.006727754679153379,0.03767542620325892,0.04978538462573501,0.0
KY,Butler,0.0,12690.0,5057.0,55127.0,91.11111111111111,39.66115051221434,2.127659574468085,78.58156028368795,32.702915681639084,1.5760441292356184,0.02364066193853428,0.039401103230890466,0.04728132387706856,0.0
KY,Caldwell,0.0,12984.0,5393.0,58165.0,80.08317929759704,27.795748613678374,1.478743068391867,58.82624768946395,21.65742452248922,0.9781269254467037,0.02310536044362292,0.053912507701786815,0.10782501540357363,0.0
KY,Calloway,33.33333333333333,37191.0,15530.0,58136.0,84.90495012234143,34.95738216235111,1.876798150090076,57.33645236750827,19.515474173859268,0.9141996719636472,0.008066467693796887,0.045709983598182354,0.07528703180877094,0.002688822564598962
KY,Campbell,88.0,90336.0,36069.0,74697.0,79.58621147715196,21.16542685086787,2.175212539851222,52.86818101310662,11.595598653914276,0.9110432164364152,0.01881863266029047,0.03653028692879915,0.08191640099185264,0.0066418703506907545
KY,Carlisle,0.0,5104.0,2116.0,53291.333333333336,91.51645768025078,41.96708463949843,1.9200626959247649,83.62068965517241,37.872257053291534,1.6849529780564263,0.019592476489028215,0.07836990595611286,0.05877742946708464,0.019592476489028215
KY,Carroll,0.0,10811.0,4061.0,52958.0,97.234298399778,38.97881787068727,2.2014614744241974,86.22699102765702,34.75164184626769,2.127462769401536,0.027749514383498288,0.046249190639163815,0.12024789566182592,0.009249838127832763
KY,Carter,14.285714285714285,27720.0,10760.0,44229.0,88.4018759018759,46.186868686868685,1.6847041847041846,76.34559884559884,39.88455988455989,1.3636363636363635,0.021645021645021644,0.06854256854256854,0.06493506493506493,0.0036075036075036075
KY,Casey,0.0,15955.0,6351.0,42152.8,90.1974302726418,47.5023503603886,1.654653713569414,85.57818865559386,45.57818865559386,1.5230335318082104,0.031338138514572234,0.08147916013788781,0.01880288310874334,0.0
KY,Christian,66.66666666666666,73955.0,26144.0,50991.470588235294,87.5099722804408,38.18403082955852,2.573186397133392,57.10093976066527,22.45689946589141,1.2237171252788857,0.016226083429112297,0.04462172943005882,0.06760868095463457,0.002704347238185383
KY,Clark,50.0,35613.0,14267.0,67152.2,80.09153960632354,27.661247297335244,1.7549771150984192,49.58020947406846,14.932749276949428,0.6149439811304861,0.016847780304944823,0.05054334091483447,0.08985482829303906,0.0028079633841574707
KY,Clay,16.666666666666664,21730.0,7732.0,33962.5,91.87298665439484,55.70639668660837,4.178554993097101,83.91624482282559,51.12287160607455,3.713759779107225,0.01840773124712379,0.04601932811780948,0.05062126092959043,0.0
KY,Clinton,0.0,10272.0,4358.0,39143.66666666666,92.7667445482866,52.28777258566978,2.774532710280374,81.9898753894081,45.54127725856698,2.112538940809969,0.019470404984423675,0.06814641744548286,0.06814641744548286,0.009735202492211837
KY,Crittenden,25.0,9315.0,3781.0,57784.5,78.43263553408481,31.25067096081589,2.9629629629629632,66.1406333870102,26.10842726784756,2.522812667740204,0.0322061191626409,0.02147074610842727,0.05367686527106817,0.010735373054213635
KY,Cumberland,0.0,6856.0,2883.0,44302.0,87.06242707117853,39.57117852975496,2.887981330221704,76.63360560093349,33.999416569428234,2.3774795799299886,0.029171528588098017,0.11668611435239207,0.043757292882147025,0.0
KY,Daviess,73.91304347826086,96656.0,38619.0,63335.30434782609,76.24565469293162,25.73146002317497,1.654320476742261,43.27512001324284,11.83475417977156,0.3672819069690448,0.01655355073663301,0.060006621420294656,0.07449097831484854,0.001034596921039563
KY,Edmonson,0.0,12161.0,4857.0,52693.66666666666,96.23386234684648,40.86834964229915,1.5541485075240522,93.09267329989312,39.39643121453828,1.4554724118082394,0.016446015952635475,0.04111503988158868,0.02466902392895321,0.008223007976317738
KY,Elliott,0.0,7852.0,2773.0,33926.0,95.02037697401936,49.50331125827815,1.9230769230769231,88.67804381049415,45.74630667345899,1.642893530310749,0.01273560876209883,0.02547121752419766,0.02547121752419766,0.01273560876209883
KY,Estill,0.0,14672.0,5984.0,40076.75,89.57197382769901,49.345692475463466,2.61041439476554,81.95883315158125,45.80834242093784,2.4059432933478733,0.02044711014176663,0.02044711014176663,0.05452562704471101,0.006815703380588877
KY,Fayette,91.46341463414636,295803.0,123043.0,75985.65,69.898209281177,25.049103626400004,2.2024793528125137,24.4990753981535,7.933320486945703,0.721088021419661,0.021974084103271434,0.0368488487270244,0.1027711010368387,0.0016903141617901102
KY,Fleming,0.0,14348.0,5729.0,51499.25,89.90103150264845,38.24226373013661,2.432394758851408,80.1366044047951,34.262614998606075,2.063005296905492,0.020908837468636744,0.06969612489545582,0.027878449958182325,0.006969612489545581
KY,Floyd,10.0,39451.0,16060.0,39824.2,94.92535043471648,50.16095916453322,3.5284276697675594,84.76591214417886,44.6680692504626,3.087374211046615,0.030417479911789308,0.06336974981622773,0.07097411979417505,0.002534789992649109
KY,Franklin,72.72727272727273,49285.0,20662.0,67814.0,81.24784417165466,22.816272699604344,1.5826316323424978,54.59673328598965,15.65182104088465,0.8684183828751141,0.012174089479557676,0.06695749213756721,0.0831896114436441,0.0020290149132596125
KY,Fulton,0.0,6813.0,2864.0,46137.5,66.27036547776311,30.39776897108469,4.3006017906942615,35.30016145603992,14.795244385733158,1.9081168354616176,0.029355643622486424,0.05871128724497285,0.05871128724497285,0.0
KY,Gallatin,0.0,8589.0,3160.0,53936.0,86.61078123180813,35.82489230410991,1.4553498661078124,78.78682035161253,32.48340901152637,1.1759226918151124,0.023285597857724997,0.069856793573175,0.023285597857724997,0.0
KY,Garrard,0.0,16912.0,6668.0,58781.0,98.7050614947966,34.83325449385052,1.933538315988647,94.74337748344372,33.00614947965941,1.714758751182592,0.005912961210974456,0.05912961210974456,0.023651844843897825,0.005912961210974456
KY,Grant,0.0,24662.0,8614.0,55570.5,94.4043467683075,39.83050847457627,1.423242235017436,89.2749979725894,37.442218798151,1.269159030086773,0.008109642364771713,0.07298678128294542,0.06893196010055956,0.01216446354715757
KY,Graves,22.22222222222222,37121.0,14978.0,57718.444444444445,87.10972225963741,31.658629886048328,2.160502141644891,77.10999164893188,26.820398157377223,1.6001724091484604,0.013469464723471889,0.05118396594919318,0.0484900730044988,0.005387785889388755
KY,Grayson,0.0,25746.0,10082.0,47967.71428571428,90.71312048473548,43.36984385924027,2.264429425930241,80.8242057018566,38.61570729433698,2.077992697894819,0.019420492503689893,0.10487065951992543,0.06214557601180766,0.0038840985007379787
KY,Green,0.0,11258.0,4601.0,52721.75,99.02291703677383,44.71486942618582,2.682536862675431,88.40824302718066,38.6303073370048,2.1140522295256705,0.008882572392965003,0.044412861964825016,0.053295434357790016,0.0
KY,Greenup,55.55555555555556,36910.0,14671.0,58520.444444444445,86.8572202655107,30.338661609319967,1.3085884584123544,63.45976700081278,22.9206177187754,0.7938228122460037,0.01625575724735844,0.059604443240314275,0.062313736114874015,0.00270929287455974
KY,Hancock,33.33333333333333,8565.0,3285.0,60129.333333333336,92.73788674839464,28.382953882078223,1.3426736719206072,78.22533566841798,23.35084646818447,0.9457092819614712,0.0,0.03502626970227671,0.03502626970227671,0.0
KY,Hardin,72.72727272727273,105543.0,39853.0,63632.619047619046,85.77736088608434,25.93350577489744,1.575661104952484,64.09236045971784,17.822119894261107,0.7712496328510654,0.013264735700141174,0.04642657495049411,0.06727115962214453,0.002842443364315966
KY,Harlan,18.181818181818183,29278.0,11789.0,35518.545454545456,86.30029373591093,52.561650385955325,4.009836737482068,74.87874854839811,44.99965844661521,3.330145501741922,0.027324270783523466,0.051233007719106494,0.0717262108067491,0.0034155338479404333
KY,Harrison,20.0,18846.0,7343.0,60365.6,86.88846439562772,28.228801867770347,1.7722593653825744,68.00382043935052,19.1446460787435,0.8436803565743395,0.01591849729385546,0.04775549188156638,0.05306165764618487,0.005306165764618486
KY,Hart,0.0,18199.0,7097.0,48978.0,86.33441397879005,42.45288202648497,4.236496510797297,79.25710203857355,38.90873124896972,3.835375570086269,0.027474037035001925,0.04945326666300346,0.027474037035001925,0.005494807407000385
KY,Henderson,63.63636363636363,46250.0,18705.0,51938.545454545456,71.95891891891893,25.40756756756757,1.7535135135135136,48.93405405405405,15.020540540540544,0.4216216216216216,0.015135135135135135,0.06054054054054054,0.06918918918918919,0.002162162162162162
KY,Henry,0.0,15416.0,5963.0,59157.8,95.07005708354956,33.93876491956409,1.6541255838090296,85.31395952257395,29.33316035288012,1.4076284379865074,0.019460300985988582,0.07784120394395433,0.038920601971977165,0.006486766995329528
